,MTH,DEALER_ID,LISTING_AD_ID,LISTING_NEW_USED,LISTING_MANUFACTURER,LISTING_TYPE,DMA_NAME,REALM_NAME,CUSTOMER_TYPE,INVENTORY,SRPS,VDPS,WEBREFERRALS,MAPS,EMAIL
123442,1,2791416,5003340145,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189621,1,2978284,5003340665,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,2,0,0,0,0
137168,1,2795378,5003345140,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
76995,2,2795378,5003345141,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
14784,1,2795378,5003345141,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127968,1,2819170,5003352383,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173746,1,738050,5003363149,U,HINO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
140409,1,2980528,5003365319,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
16898,2,2795378,5003381384,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
171236,3,2795378,5003381384,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
124746,1,2795378,5003381384,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
49989,1,2795378,5003395235,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
143157,1,2891146,5003402405,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,10,0,0,0,0
182858,1,2997710,5003411751,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202540,1,728580,5003425552,N,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,224,8,0,0,0
193199,1,2916546,5003431038,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,1,0,0,0,0
116775,5,2978284,5003432446,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173040,4,2978284,5003432446,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
19285,1,2978284,5003432446,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
34721,2,2978284,5003432446,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
14507,3,2978284,5003432446,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
101767,6,2978284,5003432446,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
59800,1,2909208,5003436355,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,56,2,0,0,0
92832,1,2795378,5003436864,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
43797,3,2795378,5003436864,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196505,4,2795378,5003436864,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
7177,2,2795378,5003436864,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199202,1,2970038,5003438114,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
118064,3,2978284,5003459432,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
6247,2,2978284,5003459432,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
83214,1,2978284,5003459432,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
16141,6,2978284,5003459432,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
187833,4,2978284,5003459432,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
18144,5,2978284,5003459432,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
188095,1,2965902,5003463744,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,3,0,0,0,0
149566,1,2997308,5003470959,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
96424,1,5000000141,5003489158,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
188924,1,2997308,5003501013,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
181010,1,738050,5003502466,U,HINO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
32750,3,2998344,5003504080,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
112073,1,2998344,5003504080,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
144229,4,2998344,5003504080,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
157669,2,2998344,5003504080,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
11576,2,2998344,5003504089,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
178663,1,2998344,5003504089,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
18505,3,2998344,5003504089,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
182999,4,2998344,5003504089,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
165778,1,2978284,5003511492,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,172,2,0,0,0
52134,2,2978284,5003511492,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,167,0,0,0,0
136697,3,2978284,5003511492,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,98,0,0,0,0
64788,1,738050,5003511598,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
18995,4,738050,5003511598,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
73262,3,738050,5003511598,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
40279,2,738050,5003511598,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
96277,1,738050,5003516372,U,HINO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
7859,3,2987248,5003516895,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
1928,1,2987248,5003516895,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
143040,2,2987248,5003516895,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
166842,1,2795378,5003528585,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
57497,3,2795378,5003528585,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113655,2,2795378,5003528585,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
151657,4,2795378,5003528585,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128161,1,2894602,5003531571,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
153390,1,738050,5003539562,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
12131,3,2998344,5003542233,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
108061,2,2998344,5003542233,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
103321,4,2998344,5003542233,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
32309,1,2998344,5003542233,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
70057,1,0,5003559536,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2565,62,0,0,0
126032,1,2819170,5003566894,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
145274,1,0,5003578135,U,MACK,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3346,124,0,0,4
84407,2,0,5003578135,U,MACK,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,4980,238,0,0,2
169664,3,0,5003578135,U,MACK,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,5045,173,0,0,6
175661,1,2916546,5003581287,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,1,0,0,0,0
134900,1,738050,5003596992,U,UTILITY,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
156810,1,2916546,5003604109,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,1,0,0,0,0
79565,2,2934876,5003606161,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,12,0,0,0,0
70339,1,2934876,5003606161,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,11,0,0,0,0
155239,3,2934876,5003606161,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197236,1,738050,5003606627,U,HINO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
110863,1,2795378,5003624416,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
159687,1,2970038,5003640040,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
133389,1,2967282,5003641826,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,30,0,0,0,0
144017,1,5000000028,5003657771,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
176372,1,0,5003664573,U,AM GENERAL,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3074,66,0,0,1
44063,1,0,5003704120,U,INTERNATIONAL,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2579,42,0,0,0
76860,1,0,5003704120,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,0,0,0,0,0
194528,1,0,5003716218,U,FORD,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1164,27,0,0,1
202635,1,732558,5003747898,N,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,42,2,0,0,1
123567,1,738050,5003753402,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
140639,1,2886784,5003757589,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,44,4,0,0,1
144016,1,738050,5003763217,U,UTILITY,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191949,1,2970038,5003769506,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
67775,1,2697334,5003770558,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,102,1,0,0,1
201649,1,2697334,5003770560,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,1,0,0,0,0
738,1,2986410,5003774923,N,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138082,2,2986410,5003774923,N,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
158033,1,3055028,5003786598,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,9,0,0,0,0
119759,1,2916546,5003787172,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173745,1,748306,5003788328,N,HINO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198917,1,748306,5003788345,N,HINO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191649,1,777750,5003800013,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,50,0,0,0,0
78827,2,2795378,5003821247,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
176711,1,2795378,5003821247,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
170390,1,2961694,5003837626,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,1013,8,0,0,0
138200,1,738050,5003843348,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
151174,1,738050,5003858474,U,HINO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
169401,1,5000000085,5003863484,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,23,0,0,0,0
165489,1,3017908,5003871300,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
67052,1,3017908,5003871318,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
195374,1,3017908,5003871352,U,PETERBILT,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125437,1,2795378,5003876069,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
42240,1,2795378,5003876071,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
193557,1,2943150,5003884869,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135190,1,738050,5003897844,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
122275,1,738050,5003897897,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194612,1,738050,5003897958,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
192998,1,2970038,5003903139,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123534,1,2970038,5003903149,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
182066,1,2697334,5003903814,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,157,1,0,0,0
200330,1,5000000085,5003915245,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,282,10,0,0,0
108035,1,2892030,5003925715,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
145119,1,2795378,5003927934,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
146236,1,2795378,5003927940,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
37512,3,2795378,5003927940,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
124111,4,2795378,5003927940,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
157305,2,2795378,5003927940,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
195373,1,738050,5003939606,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128201,1,738050,5003939609,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197516,1,2970038,5003946297,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
57154,2,0,5003947826,U,HINO,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,4826,120,0,0,5
193766,1,0,5003947826,U,HINO,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,5777,128,0,0,0
174331,1,748306,5003951952,N,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,8,0,0,0,0
195860,1,748306,5003951958,N,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,6,0,0,0,0
132292,1,748306,5003951971,N,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,6,0,0,0,0
188557,1,748306,5003951990,N,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,8,0,0,0,0
147106,1,2795378,5003958086,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
52701,1,2795378,5003958087,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
103049,2,2795378,5003958087,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
159214,4,2795378,5003958087,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
46920,3,2795378,5003958087,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113339,1,2795378,5003958090,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
54313,3,2795378,5003958097,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123684,4,2795378,5003958097,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197792,2,2795378,5003958097,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
100839,1,2795378,5003958097,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
201027,1,2970038,5003960510,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
24892,4,2795378,5003971308,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
95487,3,2795378,5003971308,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
81650,1,2795378,5003971308,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
31622,2,2795378,5003971308,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
182808,1,3055028,5003987647,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
97348,1,738050,5003988386,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
129629,1,738050,5003992393,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
60211,1,2795378,5004004483,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125029,2,2795378,5004004483,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
26123,1,2795378,5004004488,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
11944,4,2795378,5004004488,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
70120,2,2795378,5004004488,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
88554,3,2795378,5004004488,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
35738,3,2795378,5004004489,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
45395,1,2795378,5004004489,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135123,4,2795378,5004004489,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
12451,2,2795378,5004004489,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
142945,1,2795378,5004004490,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
70724,3,2795378,5004004493,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
107934,2,2795378,5004004493,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
12041,4,2795378,5004004493,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
44305,1,2795378,5004004493,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
97535,2,2795378,5004004502,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
29841,1,2795378,5004004502,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191818,4,2795378,5004004512,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
69947,1,2795378,5004004512,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
14413,2,2795378,5004004512,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
110487,3,2795378,5004004512,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
45792,2,2795378,5004004514,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
50341,1,2795378,5004004514,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
72453,3,2795378,5004004514,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198826,4,2795378,5004004514,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
93724,1,2637750,5004015292,U,GMC,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
147401,1,2987248,5004018596,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,1,0,0,0,0
193397,2,2795378,5004018694,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
177693,1,2795378,5004018694,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
111188,2,2795378,5004018697,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
92115,4,2795378,5004018697,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163133,3,2795378,5004018697,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
167062,1,2795378,5004018697,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
109969,2,2944234,5004027738,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
34189,1,2944234,5004027738,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191567,1,2997308,5004033529,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
50020,1,2795378,5004034079,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199712,2,2795378,5004034079,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
179020,1,5000000028,5004035202,U,PETERBILT,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
184093,1,5000000028,5004035220,U,PETERBILT,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123923,1,2697334,5004035339,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,40,0,0,0,0
185039,1,2997710,5004036294,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,4,0,0,0,0
201601,1,2970038,5004036425,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
180299,2,5000000141,5004041903,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
69420,1,5000000141,5004041903,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194318,1,5000000085,5004043093,U,PETERBILT,STANDARD,atlanta,Commercial Truck,DEALER,1,40,0,0,0,0
33424,3,2795378,5004048265,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
82358,4,2795378,5004048265,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
161995,2,2795378,5004048265,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
31580,1,2795378,5004048265,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
42157,2,0,5004058003,U,GMC,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2782,36,0,0,0
177044,1,0,5004058003,U,GMC,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2183,42,0,0,0
157842,2,2998344,5004058988,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
99448,1,2998344,5004058988,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196382,1,2909208,5004060150,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,490,0,0,0,0
147622,1,2999436,5004066445,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
39516,1,2795378,5004085375,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189800,1,2998826,5004087145,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
46355,1,2998344,5004097913,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
103162,2,2998344,5004097913,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194635,2,2795378,5004100137,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
156212,1,2795378,5004100137,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
80205,1,2795378,5004100138,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
137931,1,2795378,5004100139,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
2884,2,2795378,5004100139,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125954,1,2970038,5004101690,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202548,1,2965902,5004113403,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,2,0,0,0,0
192387,1,2916546,5004122091,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
184742,1,2916546,5004122098,N,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173646,3,2795378,5004130434,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
47489,1,2795378,5004130434,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
93188,4,2795378,5004130434,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
98064,2,2795378,5004130434,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
158027,1,5000000141,5004138379,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
103325,1,738050,5004140018,U,ISUZU,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
25076,3,2795378,5004143086,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
28263,1,2795378,5004143086,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
53135,2,2795378,5004143086,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
36102,4,2795378,5004143086,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
